txn_id,account_id,timestamp,amount,txn_type,merchant,city,lat,lon,status,is_fraud,fraud_type,velocity_flag,geo_flag,notes
TXN-163756,ACC-00070,2025-01-08 09:17:37.304508,2465.04,POS,Unknown Merchant,"Lagos, NG",6.50062565931673,3.365836276369723,Approved,True,geo_impossible,False,False,Burst txn 4/10
TXN-123637,ACC-00104,2025-01-08 09:17:47.297437,178.61,ATM,Netflix,"Denver, US",39.70513479231565,-104.96368933895364,Approved,False,,False,False,
TXN-153190,ACC-00124,2025-01-08 09:18:33.442080,63.3,Online,Best Buy,"Houston, US",29.71207346375891,-95.4177029905296,Approved,False,,False,False,
TXN-689569,ACC-00070,2025-01-08 09:20:08.304508,1003.19,ATM,Crypto Exchange,"Lagos, NG",6.511136204255072,3.383381452009157,Approved,True,geo_impossible,False,True,Burst txn 5/10
TXN-438891,ACC-00070,2025-01-08 09:23:58.304508,1950.5,Online,Unknown Merchant,"Lagos, NG",6.508565115618522,3.3662249421366037,Blocked,True,geo_impossible,True,True,Burst txn 7/10
TXN-433046,ACC-00070,2025-01-08 09:25:07.304508,1368.18,P2P,Unknown Merchant,"Lagos, NG",6.534825978868508,3.3934846435225117,Blocked,True,geo_impossible,True,True,Burst txn 10/10
TXN-374312,ACC-00070,2025-01-08 09:25:35.304508,1298.22,Wire,FX Exchange,"Lagos, NG",6.521146774979438,3.3918629838534584,Blocked,True,geo_impossible,True,True,Burst txn 8/10
TXN-807777,ACC-00070,2025-01-08 09:27:08.304508,572.01,Wire,Wire Transfer,"Lagos, NG",6.501503348903385,3.3675460864006186,Blocked,True,geo_impossible,True,True,Burst txn 9/10
TXN-168492,ACC-00036,2025-01-08 09:38:03.394010,345.62,P2P,Amazon,"Los Angeles, US",34.03170877771774,-118.19757223213281,Approved,False,,False,False,
TXN-399212,ACC-00168,2025-01-08 09:42:12.966162,88.0,Wire,Costco,"Houston, US",29.76413494604243,-95.3860463797056,Approved,False,,False,False,
TXN-933071,ACC-00192,2025-01-08 09:55:07.373697,36.6,ATM,Airbnb,"Los Angeles, US",34.07703915853834,-118.22407423045355,Approved,False,,False,False,
TXN-948802,ACC-00182,2025-01-08 09:55:10.925908,324.03,Wire,Target,"Los Angeles, US",34.08944456579602,-118.26929927291154,Approved,False,,False,False,
TXN-453928,ACC-00099,2025-01-08 10:02:23.620090,10.65,ACH,Uber,"Miami, US",25.7352187753443,-80.16245636869233,Approved,False,,False,False,
TXN-373820,ACC-00061,2025-01-08 10:08:42.751252,24.28,Online,Costco,"Chicago, US",41.86183356460662,-87.6590884737948,Approved,False,,False,False,
TXN-106029,ACC-00088,2025-01-08 10:16:06.169261,13.16,ACH,DoorDash,"New York, US",40.74353521569896,-74.05360423846707,Approved,False,,False,False,
TXN-122238,ACC-00093,2025-01-08 10:18:18.119126,27.3,POS,Apple Store,"Los Angeles, US",34.01211099985167,-118.26693718702616,Approved,False,,False,False,
TXN-207548,ACC-00157,2025-01-08 10:38:33.392222,130.45,Online,Best Buy,"Chicago, US",41.89429869550729,-87.6588353574472,Approved,False,,False,False,
TXN-571093,ACC-00113,2025-01-08 10:43:57.309237,133.46,Wire,CVS Pharmacy,"Dallas, US",32.76370152512286,-96.84762249167399,Approved,False,,False,False,
TXN-592796,ACC-00131,2025-01-08 10:47:11.906616,352.14,ACH,Amazon,"Los Angeles, US",34.08417189139891,-118.25117018586904,Approved,False,,False,False,
TXN-794668,ACC-00087,2025-01-08 10:47:56.264833,44.02,Wire,Airbnb,"Denver, US",39.73752275484388,-104.95799665046209,Approved,False,,False,False,
TXN-493282,ACC-00098,2025-01-08 10:57:55.463699,97.61,P2P,Delta Airlines,"Denver, US",39.74220442296616,-104.99296225497513,Approved,False,,False,False,
TXN-494228,ACC-00007,2025-01-08 11:01:56.862027,582.19,P2P,Airbnb,"Austin, US",30.275340811947906,-97.72362185724639,Approved,False,,False,False,
TXN-437211,ACC-00174,2025-01-08 11:03:00.767719,10.86,POS,Uber,"Houston, US",29.786944760722395,-95.39498652471148,Approved,False,,False,False,
TXN-632056,ACC-00014,2025-01-08 11:08:08.710284,1476.77,Online,Home Depot,"Miami, US",25.724263179680786,-80.14929415646588,Approved,False,,False,False,
TXN-512160,ACC-00160,2025-01-08 11:13:17.509049,63.22,ATM,Uber,"Houston, US",29.793761421960554,-95.344723870312,Approved,False,,False,False,
TXN-266082,ACC-00049,2025-01-08 11:14:46.856791,96.12,Wire,Apple Store,"Chicago, US",41.834173441556686,-87.59017222291979,Approved,False,,False,False,
TXN-599288,ACC-00127,2025-01-08 11:18:40.955060,35.28,ATM,McDonald's,"Miami, US",25.757247786044925,-80.1701869107451,Approved,False,,False,False,
TXN-869521,ACC-00060,2025-01-08 11:26:40.740084,74.31,Online,Costco,"Chicago, US",41.874685644138644,-87.64134035512438,Approved,False,,False,False,
TXN-936116,ACC-00091,2025-01-08 11:27:38.250740,196.47,Online,McDonald's,"New York, US",40.75498203774821,-74.0164173402304,Approved,False,,False,False,
TXN-170846,ACC-00003,2025-01-08 11:35:32.043377,34.66,ATM,Best Buy,"Seattle, US",47.64766430624946,-122.29519239282958,Approved,False,,False,False,
TXN-119506,ACC-00012,2025-01-08 11:36:01.786738,20.11,Online,DoorDash,"New York, US",40.67581725783655,-74.0585061538602,Approved,False,,False,False,
TXN-442641,ACC-00199,2025-01-08 11:39:16.905824,14.51,POS,Apple Store,"Lagos, NG",6.54685492128911,3.4024910157307393,Approved,False,,False,False,
TXN-169163,ACC-00146,2025-01-08 11:51:53.861134,143.08,P2P,Shell Gas,"Miami, US",25.812182550131062,-80.23531089913352,Approved,False,,False,False,
TXN-127645,ACC-00125,2025-01-08 11:53:10.564701,16.22,ACH,Target,"Boston, US",42.368077062737626,-71.05945722361392,Approved,False,,False,False,
TXN-580255,ACC-00186,2025-01-08 11:53:51.855495,112.41,P2P,Amazon,"Austin, US",30.23479003874856,-97.74896810527423,Approved,False,,False,False,
TXN-753306,ACC-00182,2025-01-08 12:00:23.104721,43.94,Online,Airbnb,"Los Angeles, US",34.05690649369201,-118.26825627197752,Approved,False,,False,False,
TXN-933862,ACC-00023,2025-01-08 12:01:18.656118,47.42,ATM,Airbnb,"Los Angeles, US",34.098204256239065,-118.27951888450757,Approved,False,,False,False,
TXN-384218,ACC-00023,2025-01-08 12:11:30.967739,205.96,Wire,Delta Airlines,"Austin, US",30.280211594201052,-97.70865719515999,Approved,False,,False,False,
TXN-221197,ACC-00165,2025-01-08 12:15:02.646299,20.91,ACH,Home Depot,"Miami, US",25.77610381307192,-80.15688381636988,Approved,False,,False,False,
TXN-861411,ACC-00133,2025-01-08 12:15:59.005308,43.67,POS,Costco,"Houston, US",29.748357439067604,-95.37532644781936,Approved,False,,False,False,
TXN-440424,ACC-00034,2025-01-08 12:25:36.049100,291.57,Online,Starbucks,"Dallas, US",32.81673023989921,-96.83294332160102,Approved,False,,False,False,
TXN-830917,ACC-00120,2025-01-08 12:35:20.394196,51.17,ACH,Amazon,"Boston, US",42.31900490950438,-71.07067578158868,Approved,False,,False,False,
TXN-147285,ACC-00165,2025-01-08 12:43:34.104539,17.62,ATM,Airbnb,"Miami, US",25.780043563602664,-80.1930286975498,Approved,False,,False,False,
TXN-785395,ACC-00150,2025-01-08 12:51:40.018001,440.49,Online,DoorDash,"Austin, US",30.297484203695735,-97.782569409017,Approved,False,,False,False,
TXN-167154,ACC-00137,2025-01-08 12:52:29.645707,41.27,ATM,Starbucks,"Boston, US",42.38129417982638,-71.02405547305541,Approved,False,,False,False,
TXN-742818,ACC-00142,2025-01-08 12:52:53.186800,303.52,Online,Target,"Austin, US",30.298625823933737,-97.77406295074825,Approved,False,,False,False,
TXN-736975,ACC-00162,2025-01-08 12:54:21.067510,17.81,Wire,Starbucks,"London, UK",51.5326409500079,-0.08414200217279842,Approved,False,,False,False,
TXN-220063,ACC-00113,2025-01-08 12:55:15.006843,59.38,ATM,Delta Airlines,"Seattle, US",47.58156319488118,-122.34959554129838,Approved,False,,False,False,
TXN-990901,ACC-00094,2025-01-08 12:56:53.938246,509.71,POS,McDonald's,"Boston, US",42.402812635609955,-71.10481662184495,Approved,False,,False,False,
TXN-791890,ACC-00106,2025-01-08 12:59:07.949255,70.53,POS,Starbucks,"Denver, US",39.77995869871367,-104.96576731886856,Approved,False,,False,False,
TXN-424291,ACC-00160,2025-01-08 13:17:41.108230,225.6,Wire,Shell Gas,"Chicago, US",41.86490540212619,-87.6619583240225,Approved,False,,False,False,
TXN-284234,ACC-00025,2025-01-08 13:20:07.803181,74.64,POS,Home Depot,"London, UK",51.555889963171474,-0.1476670188943997,Approved,False,,False,False,
TXN-228710,ACC-00028,2025-01-08 13:22:21.857166,47.43,Wire,Delta Airlines,"London, UK",51.46081610760565,-0.12463118322190317,Approved,False,,False,False,
TXN-559969,ACC-00096,2025-01-08 13:31:03.847468,296.06,Online,Amazon,"London, UK",51.5034328514935,-0.15105333709551144,Approved,False,,False,False,
TXN-969812,ACC-00070,2025-01-08 13:45:47.311843,1173.65,ATM,Best Buy,"New York, US",40.692026825024634,-74.01791914176567,Approved,False,,False,False,
TXN-616791,ACC-00137,2025-01-08 13:45:51.862145,208.96,P2P,Starbucks,"Los Angeles, US",34.021270143081345,-118.22173876469338,Approved,False,,False,False,
TXN-404899,ACC-00073,2025-01-08 13:48:42.783414,149.26,ACH,Apple Store,"Seattle, US",47.594508564372404,-122.37510878173158,Approved,False,,False,False,
TXN-502824,ACC-00120,2025-01-08 13:52:04.636948,140.35,POS,Shell Gas,"Lagos, NG",6.50555838538271,3.3773875754919893,Approved,False,,False,False,
TXN-287155,ACC-00089,2025-01-08 13:53:34.415972,60.83,ATM,Netflix,"Seattle, US",47.59129220188702,-122.37542845520188,Approved,False,,False,False,
TXN-939398,ACC-00022,2025-01-08 13:56:55.464307,50.51,Online,Airbnb,"Dallas, US",32.79302140701634,-96.83161195766782,Approved,False,,False,False,
TXN-789354,ACC-00151,2025-01-08 14:15:40.695543,737.84,Online,CVS Pharmacy,"Dallas, US",32.76609383215292,-96.84456324454558,Approved,False,,False,False,
TXN-428387,ACC-00194,2025-01-08 14:30:56.397792,11.29,Online,Airbnb,"Houston, US",29.76609141591886,-95.35432293139414,Approved,False,,False,False,
TXN-305225,ACC-00103,2025-01-08 14:31:17.674239,114.58,Online,Home Depot,"Denver, US",39.76892859665045,-104.94093358803727,Approved,False,,False,False,
TXN-528459,ACC-00156,2025-01-08 14:34:03.210897,764.87,ATM,CVS Pharmacy,"Seattle, US",47.62362579513797,-122.34621591117347,Approved,False,,False,False,
TXN-119011,ACC-00033,2025-01-08 14:38:25.467209,113.04,POS,Shell Gas,"Denver, US",39.787463908988386,-104.95320012201832,Approved,False,,False,False,
TXN-142581,ACC-00122,2025-01-08 14:44:21.610638,22.06,Wire,Airbnb,"Boston, US",42.36930760504943,-71.0935974033831,Approved,False,,False,False,
TXN-965339,ACC-00185,2025-01-08 14:52:33.443876,114.03,ATM,Starbucks,"Houston, US",29.771204981766864,-95.41119788063527,Approved,False,,False,False,
TXN-287401,ACC-00196,2025-01-08 14:52:50.006872,196.02,ATM,Delta Airlines,"London, UK",51.510286378644935,-0.09317883725806114,Approved,False,,False,False,
TXN-641198,ACC-00150,2025-01-08 14:55:33.281540,37.75,ACH,Home Depot,"New York, US",40.74935824691425,-73.99046094804673,Approved,False,,False,False,
TXN-536158,ACC-00110,2025-01-08 15:01:49.885486,75.41,Wire,Target,"Boston, US",42.335068761481494,-71.0902582407552,Approved,False,,False,False,
TXN-685253,ACC-00060,2025-01-08 15:09:46.445199,230.52,Wire,Walmart,"Denver, US",39.711881911725904,-104.98123578516264,Approved,False,,False,False,
TXN-354149,ACC-00128,2025-01-08 15:11:34.788964,272.55,Online,Home Depot,"Miami, US",25.808315193683434,-80.15096293519719,Approved,False,,False,False,
TXN-627611,ACC-00049,2025-01-08 15:13:51.145756,60.39,Online,Home Depot,"Boston, US",42.37727677122274,-71.07918304359669,Approved,False,,False,False,
TXN-611559,ACC-00125,2025-01-08 15:26:56.926172,41.84,ACH,Netflix,"Houston, US",29.756368446720344,-95.34085752857348,Approved,False,,False,False,
TXN-301774,ACC-00102,2025-01-08 15:28:03.813677,17.5,Wire,DoorDash,"Houston, US",29.77383012179034,-95.35660509813455,Approved,False,,False,False,
TXN-207348,ACC-00175,2025-01-08 15:33:26.101601,4.63,ATM,Home Depot,"Los Angeles, US",34.063135270265626,-118.20205327524822,Approved,False,,False,False,
TXN-557318,ACC-00150,2025-01-08 15:37:21.372437,111.92,ATM,Target,"Chicago, US",41.91802268801555,-87.60457497424593,Approved,False,,False,False,
TXN-180157,ACC-00044,2025-01-08 15:49:47.778010,317.92,P2P,Shell Gas,"Miami, US",25.721447896872135,-80.20499305013476,Approved,False,,False,False,
TXN-847078,ACC-00070,2025-01-08 15:54:19.848900,162.16,Wire,Best Buy,"Austin, US",30.31959944112468,-97.69214121751394,Approved,False,,False,False,
TXN-190181,ACC-00099,2025-01-08 15:55:32.554655,5.27,ACH,Netflix,"Miami, US",25.74337428028904,-80.23346323706,Approved,False,,False,False,
TXN-262070,ACC-00142,2025-01-08 15:56:33.116353,136.03,P2P,Airbnb,"Los Angeles, US",34.052297187687124,-118.21763351739962,Approved,False,,False,False,
TXN-851058,ACC-00105,2025-01-08 15:59:40.033507,202.01,ATM,Delta Airlines,"Chicago, US",41.87451696232096,-87.61231440838426,Approved,False,,False,False,
TXN-504321,ACC-00185,2025-01-08 16:13:05.200964,263.38,POS,Shell Gas,"Denver, US",39.73383294414707,-105.02647341077021,Approved,False,,False,False,
TXN-609990,ACC-00065,2025-01-08 16:19:47.694638,88.25,ACH,Apple Store,"Los Angeles, US",34.06132579570031,-118.25115588605965,Approved,False,,False,False,
TXN-695417,ACC-00067,2025-01-08 16:22:53.084206,40.49,ATM,Apple Store,"Miami, US",25.800544049337027,-80.1829925655195,Approved,False,,False,False,
TXN-577456,ACC-00165,2025-01-08 16:23:38.834769,286.16,Wire,Amazon,"Los Angeles, US",34.0730017754645,-118.21638211408809,Approved,False,,False,False,
TXN-136374,ACC-00060,2025-01-08 16:29:44.935854,8.72,ACH,Home Depot,"Dallas, US",32.813919803838694,-96.84153409074642,Approved,False,,False,False,
TXN-992810,ACC-00088,2025-01-08 16:29:55.524257,80.35,ATM,Costco,"Los Angeles, US",34.05698762122642,-118.24949309481462,Approved,False,,False,False,
TXN-565909,ACC-00099,2025-01-08 16:36:54.737661,149.92,ATM,Best Buy,"Austin, US",30.304832347245938,-97.75778414872285,Approved,False,,False,False,
TXN-907369,ACC-00088,2025-01-08 16:43:09.487373,68.64,ACH,Airbnb,"Dallas, US",32.81233604373758,-96.82524879614962,Approved,False,,False,False,
TXN-795350,ACC-00009,2025-01-08 16:44:42.517260,72.24,P2P,DoorDash,"Austin, US",30.308974090697433,-97.75565462387624,Approved,False,,False,False,
TXN-811902,ACC-00147,2025-01-08 16:57:42.107821,39.0,ACH,Costco,"Austin, US",30.242744962001115,-97.76667064840674,Approved,False,,False,False,
TXN-111554,ACC-00103,2025-01-08 17:03:38.086545,190.93,ACH,Home Depot,"Austin, US",30.25211751687893,-97.7404074613753,Approved,False,,False,False,
TXN-811141,ACC-00043,2025-01-08 17:18:04.270489,284.34,P2P,Apple Store,"Denver, US",39.786426379890635,-105.01282265372451,Approved,False,,False,False,
TXN-563581,ACC-00134,2025-01-08 17:23:45.372835,73.53,P2P,Best Buy,"Chicago, US",41.84054318092748,-87.59192445891053,Approved,False,,False,False,
TXN-702343,ACC-00143,2025-01-08 17:27:07.136059,353.12,ATM,McDonald's,"Chicago, US",41.83116833328912,-87.63640881103694,Approved,False,,False,False,
TXN-758237,ACC-00191,2025-01-08 17:30:57.205145,188.38,Wire,Netflix,"Houston, US",29.71520520718202,-95.37702065564017,Approved,False,,False,False,
TXN-454233,ACC-00146,2025-01-08 17:34:14.102944,85.84,ACH,Best Buy,"Seattle, US",47.650031251613115,-122.32817226247498,Approved,False,,False,False,
TXN-621690,ACC-00003,2025-01-08 17:56:36.537224,763.02,ACH,Costco,"Austin, US",30.3082970184844,-97.77262001666928,Approved,False,,False,False,
TXN-322899,ACC-00142,2025-01-08 18:00:22.392023,18.61,Online,Target,"Miami, US",25.769688065992355,-80.17111728256586,Approved,False,,False,False,
TXN-492125,ACC-00154,2025-01-08 18:01:21.314593,75.6,Wire,Walmart,"Seattle, US",47.608140879734414,-122.3438355252697,Approved,False,,False,False,
TXN-839122,ACC-00031,2025-01-08 18:21:11.021350,10.14,Wire,Best Buy,"Los Angeles, US",34.02342579437801,-118.24061913284115,Approved,False,,False,False,
TXN-937965,ACC-00065,2025-01-08 18:21:59.796787,53.6,P2P,McDonald's,"Lagos, NG",6.502994831672508,3.3571619185931287,Approved,False,,False,False,
TXN-567646,ACC-00187,2025-01-08 18:23:04.448721,210.47,Online,Starbucks,"Los Angeles, US",34.07187646188774,-118.26857628055637,Approved,False,,False,False,
TXN-175460,ACC-00139,2025-01-08 18:24:02.769544,7.94,POS,Delta Airlines,"New York, US",40.66332753906748,-74.02128074397994,Approved,False,,False,False,
TXN-365688,ACC-00146,2025-01-08 18:27:39.070800,36.55,Online,Apple Store,"Seattle, US",47.644590254751066,-122.28208385036778,Approved,False,,False,False,
TXN-614382,ACC-00043,2025-01-08 18:35:04.248049,538.33,Online,Airbnb,"Austin, US",30.267697433545038,-97.6999995991808,Approved,False,,False,False,
TXN-233370,ACC-00195,2025-01-08 18:40:55.180880,21.61,Wire,Starbucks,"Austin, US",30.236347231482025,-97.71373987963028,Approved,False,,False,False,
TXN-321634,ACC-00182,2025-01-08 18:41:02.281030,548.5,ACH,Best Buy,"Austin, US",30.291382794860503,-97.7091581489885,Approved,False,,False,False,
TXN-364178,ACC-00148,2025-01-08 18:41:57.337066,115.78,Online,Apple Store,"New York, US",40.747493403006885,-73.97955021095191,Approved,False,,False,False,
TXN-573469,ACC-00156,2025-01-08 18:48:03.326077,700.95,ACH,Delta Airlines,"Denver, US",39.72524168747457,-104.94593399298385,Approved,False,,False,False,
TXN-203919,ACC-00199,2025-01-08 19:02:13.909779,303.74,Wire,McDonald's,"Los Angeles, US",34.089773647270576,-118.27307864523998,Approved,False,,False,False,
TXN-962994,ACC-00012,2025-01-08 19:03:50.158844,310.52,ACH,Delta Airlines,"London, UK",51.54980302973055,-0.08953963552783556,Approved,False,,False,False,
TXN-438083,ACC-00006,2025-01-08 19:04:33.460865,43.33,Wire,Shell Gas,"Austin, US",30.267184086691056,-97.70191502604646,Approved,False,,False,False,
TXN-969414,ACC-00133,2025-01-08 19:04:48.047195,36.64,Wire,Amazon,"Boston, US",42.39591045433241,-71.02935346868608,Approved,False,,False,False,
TXN-596744,ACC-00124,2025-01-08 19:04:52.977890,114.67,POS,Shell Gas,"Dallas, US",32.777128110379856,-96.78078608176527,Approved,False,,False,False,
TXN-696707,ACC-00030,2025-01-08 19:07:11.237925,144.45,Wire,Delta Airlines,"Miami, US",25.815544568712337,-80.18834957827951,Approved,False,,False,False,
TXN-140481,ACC-00072,2025-01-08 19:18:54.372106,422.93,Online,Starbucks,"Los Angeles, US",34.090709709575066,-118.22130109822324,Approved,False,,False,False,
TXN-362769,ACC-00117,2025-01-08 19:24:03.656265,155.52,POS,Netflix,"Austin, US",30.307307743229163,-97.70937297947691,Approved,False,,False,False,
TXN-759531,ACC-00068,2025-01-08 19:24:30.242769,59.51,P2P,Delta Airlines,"Austin, US",30.24771453339939,-97.78366308199404,Approved,False,,False,False,
TXN-983353,ACC-00148,2025-01-08 19:24:34.152684,25.79,Online,Walmart,"Denver, US",39.77606006051965,-105.01408786462096,Approved,False,,False,False,
TXN-703867,ACC-00126,2025-01-08 19:25:20.595226,75.04,POS,Apple Store,"Los Angeles, US",34.02057844793673,-118.21476745046395,Approved,False,,False,False,
TXN-990136,ACC-00118,2025-01-08 19:29:49.647230,93.38,Online,Delta Airlines,"Miami, US",25.76235752351717,-80.19977225893555,Approved,False,,False,False,
TXN-142238,ACC-00082,2025-01-08 19:32:19.822027,15.35,POS,Home Depot,"Miami, US",25.721064138267128,-80.15504545137576,Approved,False,,False,False,
TXN-126518,ACC-00181,2025-01-08 19:32:54.160054,154.42,POS,McDonald's,"Denver, US",39.7054737639965,-104.93953972921283,Approved,False,,False,False,
TXN-662203,ACC-00088,2025-01-08 19:35:40.199878,231.88,ACH,McDonald's,"Chicago, US",41.879429514739655,-87.61398352409789,Approved,False,,False,False,
TXN-947591,ACC-00139,2025-01-08 19:47:33.631784,18.05,ACH,Uber,"Chicago, US",41.9173950616646,-87.62101916827346,Approved,False,,False,False,
TXN-246770,ACC-00193,2025-01-08 19:52:01.780279,346.11,Online,Target,"Seattle, US",47.64032865247827,-122.35142355846308,Approved,False,,False,False,
TXN-233606,ACC-00026,2025-01-08 19:53:28.302443,115.24,P2P,DoorDash,"Lagos, NG",6.569130648194335,3.379325628712909,Approved,False,,False,False,
TXN-547180,ACC-00089,2025-01-08 19:54:38.611335,93.76,P2P,Home Depot,"Lagos, NG",6.479044080766027,3.3800657790252355,Approved,False,,False,False,
TXN-509873,ACC-00193,2025-01-08 20:13:56.009476,130.24,P2P,Starbucks,"Houston, US",29.719609398347107,-95.34710358600198,Approved,False,,False,False,
TXN-777663,ACC-00062,2025-01-08 20:15:18.267689,38.57,POS,Apple Store,"Los Angeles, US",34.06120917574115,-118.28255893433682,Approved,False,,False,False,
TXN-447617,ACC-00102,2025-01-08 20:15:38.228149,702.14,Wire,Amazon,"Miami, US",25.765407676337073,-80.20718063310696,Approved,False,,False,False,
TXN-610268,ACC-00169,2025-01-08 20:20:01.533789,39.17,P2P,Home Depot,"London, UK",51.473115856709455,-0.15066059580222146,Approved,False,,False,False,
TXN-640418,ACC-00179,2025-01-08 20:28:55.209235,590.59,ACH,Shell Gas,"Dallas, US",32.77821685452956,-96.79593320918016,Approved,False,,False,False,
TXN-632623,ACC-00002,2025-01-08 20:29:40.087114,52.1,ACH,CVS Pharmacy,"Houston, US",29.766853568589486,-95.36490056702753,Approved,False,,False,False,
TXN-753518,ACC-00137,2025-01-08 20:38:48.487185,36.12,ACH,Netflix,"Dallas, US",32.82707240483772,-96.7730250262875,Approved,False,,False,False,
TXN-355882,ACC-00197,2025-01-08 20:40:47.803477,27.9,Online,Starbucks,"Austin, US",30.241720042848073,-97.78464246321498,Approved,False,,False,False,
TXN-631607,ACC-00076,2025-01-08 20:56:26.797439,80.21,P2P,Apple Store,"Chicago, US",41.86163029451489,-87.677445939003,Approved,False,,False,False,
TXN-680130,ACC-00080,2025-01-08 21:03:37.078031,163.54,ACH,Walmart,"Denver, US",39.73549525004934,-104.95808927924114,Approved,False,,False,False,
TXN-470533,ACC-00058,2025-01-08 21:05:44.925834,58.18,P2P,Uber,"Miami, US",25.775297704171912,-80.16145667022292,Approved,False,,False,False,
TXN-156778,ACC-00017,2025-01-08 21:08:46.252039,108.89,POS,Target,"Boston, US",42.34539142873452,-71.10069357395402,Approved,False,,False,False,
TXN-781433,ACC-00061,2025-01-08 21:12:28.915589,512.64,ATM,Starbucks,"Chicago, US",41.837082830540055,-87.64169300743242,Approved,False,,False,False,
TXN-155442,ACC-00158,2025-01-08 21:12:31.072611,236.36,Online,Shell Gas,"Los Angeles, US",34.03401860699422,-118.27355784694795,Approved,False,,False,False,
TXN-101760,ACC-00013,2025-01-08 21:13:43.406671,113.07,ATM,Delta Airlines,"London, UK",51.53185262994452,-0.13474375009899375,Approved,False,,False,False,
TXN-829605,ACC-00086,2025-01-08 21:26:51.429415,41.21,Wire,Airbnb,"New York, US",40.68072282209762,-74.02963297929693,Approved,False,,False,False,
TXN-911801,ACC-00106,2025-01-08 21:28:10.481569,8.75,Online,Uber,"Boston, US",42.32712006230558,-71.04755208125664,Approved,False,,False,False,
TXN-982725,ACC-00049,2025-01-08 21:30:15.930628,7.21,ACH,Apple Store,"Los Angeles, US",34.04386808011679,-118.20470558750745,Approved,False,,False,False,
TXN-862008,ACC-00008,2025-01-08 21:31:56.872113,211.89,ATM,Netflix,"Seattle, US",47.571621739614024,-122.32802476071468,Approved,False,,False,False,
TXN-305171,ACC-00181,2025-01-08 21:33:41.414709,21.02,P2P,CVS Pharmacy,"London, UK",51.532155104385836,-0.14863047636357632,Approved,False,,False,False,
TXN-987938,ACC-00106,2025-01-08 21:33:49.781719,162.11,P2P,McDonald's,"Austin, US",30.254162980474995,-97.74402006584481,Approved,False,,False,False,
TXN-732590,ACC-00100,2025-01-08 21:36:51.878377,86.94,ATM,Home Depot,"Boston, US",42.36927066622657,-71.07740276856791,Approved,False,,False,False,
TXN-700687,ACC-00036,2025-01-08 21:37:48.995604,39.47,Wire,CVS Pharmacy,"Lagos, NG",6.511869528836472,3.3462279986626267,Approved,False,,False,False,
TXN-816514,ACC-00081,2025-01-08 21:38:20.086221,291.45,POS,Starbucks,"Austin, US",30.2976154925523,-97.78734862981845,Approved,False,,False,False,
TXN-251642,ACC-00003,2025-01-08 21:44:40.236685,137.09,P2P,McDonald's,"Seattle, US",47.63751700725997,-122.31782376196523,Approved,False,,False,False,
TXN-866591,ACC-00074,2025-01-08 21:48:03.224579,6.39,P2P,CVS Pharmacy,"Miami, US",25.813743619851106,-80.21902281217605,Approved,False,,False,False,
TXN-787614,ACC-00029,2025-01-08 21:48:54.398257,125.78,ATM,Starbucks,"New York, US",40.67093859973936,-73.97810735611813,Approved,False,,False,False,
TXN-835928,ACC-00157,2025-01-08 22:04:53.475149,31.02,ACH,McDonald's,"Miami, US",25.783183638009593,-80.23443132057474,Approved,False,,False,False,
TXN-539422,ACC-00034,2025-01-08 22:09:42.704837,49.41,ACH,Delta Airlines,"Miami, US",25.78017431154363,-80.17633958150932,Approved,False,,False,False,
TXN-787140,ACC-00159,2025-01-08 22:13:29.423962,123.3,P2P,Netflix,"New York, US",40.741529109293595,-73.97863286015442,Approved,False,,False,False,
TXN-836984,ACC-00059,2025-01-08 22:16:44.970227,173.4,Wire,Amazon,"Houston, US",29.781680262184793,-95.39862275729674,Approved,False,,False,False,
TXN-912767,ACC-00053,2025-01-08 22:22:39.630404,210.35,Wire,Netflix,"Los Angeles, US",34.039675673941545,-118.1978741674235,Approved,False,,False,False,
TXN-135739,ACC-00092,2025-01-08 22:24:59.357718,508.51,Online,Best Buy,"Denver, US",39.69183214449036,-104.99945498305664,Approved,False,,False,False,
TXN-542332,ACC-00177,2025-01-08 22:33:22.217169,48.58,POS,Netflix,"New York, US",40.70056668831778,-73.97063751838434,Approved,False,,False,False,
TXN-441244,ACC-00157,2025-01-08 22:34:14.504971,171.17,Online,Starbucks,"Miami, US",25.778224401921634,-80.18656325987979,Approved,False,,False,False,
TXN-693047,ACC-00114,2025-01-08 22:35:22.461326,12.16,ATM,CVS Pharmacy,"Denver, US",39.739329346672534,-105.02517120527914,Approved,False,,False,False,
TXN-824305,ACC-00177,2025-01-08 22:35:35.748436,36.96,ACH,Shell Gas,"Houston, US",29.71949984703306,-95.34417959951588,Approved,False,,False,False,
TXN-460765,ACC-00016,2025-01-08 22:43:39.257618,130.8,P2P,Netflix,"London, UK",51.490716318862475,-0.1072093580424795,Approved,False,,False,False,
TXN-253235,ACC-00037,2025-01-08 22:46:57.629971,436.95,POS,Uber,"Lagos, NG",6.569307725040952,3.4031633742665615,Approved,False,,False,False,
TXN-143892,ACC-00085,2025-01-08 23:02:31.585656,54.64,Online,Home Depot,"Miami, US",25.808387413321277,-80.19912302296437,Approved,False,,False,False,
TXN-375831,ACC-00149,2025-01-08 23:08:57.781901,4.23,ACH,Shell Gas,"Chicago, US",41.88000800987036,-87.6590355331806,Approved,False,,False,False,
TXN-778675,ACC-00017,2025-01-08 23:11:31.953718,75.97,ATM,McDonald's,"Houston, US",29.748145735107187,-95.33297494945512,Approved,False,,False,False,
